AcctNo,TOTALITEMS,PaidItems,ReturnedItems,ODLimit,ODStatus,ProdCode,BusinessFlag,AccountStatus,RegEValue,OpenDate,AvgColBal,DepositAmount,DepositCount,swipes,spend
B795F467F785135CE68E6A51E02BB0DA10ADC78E,0,0,,0.00,0,06,B,O,D,2021-06-24 00:00:00.000,29015,0.00,0	0.00	0.00	0.00	0.00,2,120.66
33921CF6BAC05E1ADE005783FFE2D8A1BB533265,0,0,,200.00,0,0L,P,O,D,2021-11-01 00:00:00.000,10621,3923.55,3	0.00	0.00	0.00	0.00,0,0.00
2D760C4C749A97B065DC4C43EDF26E6E7FBFA26A,19,19,,400.00,0,0O,P,O,Y,2014-12-22 00:00:00.000,219,2015.16,7	480.00	0.00	90.00	0.00,6,682.89
57AE0CAD90C2581D7779CE130E3349F1F910F813,0,0,,800.00,0,0O,P,O,D,2020-08-21 00:00:00.000,7073,14190.39,4	0.00	0.00	0.00	0.00,2,637.40
30343CC9F58FFB3EA735F7A93ABD520768F73FBF,0,0,,0.00,0,05,P,O,D,2021-08-17 00:00:00.000,2788,0.00,0	0.00	0.00	0.00	0.00,1,60.00
3447BE1C066295685C3E56DC0FE71A4D06D15C22,0,0,,0.00,0,0N,P,O,D,2023-09-08 00:00:00.000,988,210.00,1	0.00	0.00	0.00	0.00,0,0.00
F7989CC0294D5A9B5DFAB1E3426647ED74D695AD,0,0,,0.00,0,0K,B,O,D,2020-06-29 00:00:00.000,4465,40174.54,53	0.00	0.00	0.00	0.00,0,0.00
8114305404C1B35C9A710050E793285083CE27B3,0,0,,600.00,0,0O,P,O,D,2023-09-28 00:00:00.000,4831,0.00,0	0.00	0.00	0.00	0.00,0,0.00
C149DE9C4DF0B181CC599D0907D7E524F11AEED4,0,0,,0.00,0,H2,P,O,D,2026-01-06 00:00:00.000,83,2000.00,2	0.00	0.00	0.00	0.00,0,0.00
0EACBA75DE4F1552AFD2F4F696D2BC5B51817129,0,0,,0.00,0,H1,P,O,D,2019-12-19 00:00:00.000,42029,995.84,3	0.00	0.00	0.00	0.00,3,1240.86
ABF9DA6EC1C879F124FAD7F09AB88F03FE8DB6F6,0,0,,0.00,0,H1,P,O,D,2021-12-15 00:00:00.000,1206,445.00,3	0.00	0.00	0.00	0.00,2,600.70
61A06DCDAD966A381453BAE4FFB9314B5E88320B,0,0,,0.00,0,0J,P,O,D,2017-01-20 00:00:00.000,1246,0.00,0	0.00	0.00	0.00	0.00,0,0.00
7CA14080F92CDFAB74E38B462E452F4B145818C5,0,0,,1000.00,0,0J,P,O,N,2024-10-21 00:00:00.000,5730,2929.52,3	0.00	0.00	0.00	0.00,10,1226.82
FB79668583E05DAD7545C86BCCBF94EAA86370DC,0,0,,0.00,0,0N,P,O,D,2016-02-16 00:00:00.000,999,2060.00,16	0.00	0.00	0.00	0.00,0,0.00
E82758C6D225AFC9619CE927AFAF65A6865606C1,0,0,,0.00,0,0N,P,O,D,2016-02-16 00:00:00.000,997,8993.50,27	0.00	0.00	0.00	0.00,0,0.00
3FE6D196929093B3B75AEE34FF4361EFD9CD9CD1,0,0,,0.00,0,0N,P,O,D,2016-02-16 00:00:00.000,970,7912.35,33	0.00	0.00	0.00	0.00,0,0.00
7D6ACBD927ECEB53A208AA8B8EBAD3AB81367C75,0,0,,0.00,0,0N,P,O,D,2016-02-16 00:00:00.000,992,4717.53,27	0.00	0.00	0.00	0.00,0,0.00
1181CB9ED1541F39D303310582F4334E421390EB,0,0,,700.00,0,0J,P,O,Y,2010-12-27 00:00:00.000,1905,4319.48,3	0.00	0.00	0.00	0.00,0,0.00
401FE509E3403C3BDB0E48B582F1F88F3B554DC5,0,0,,700.00,0,0O,P,O,N,2011-02-16 00:00:00.000,2513,5046.14,5	0.00	0.00	0.00	0.00,17,856.73
33B564FE900CBA51505F8DAD3862DC5A9897E4AB,0,0,,0.00,0,0L,P,O,N,2011-08-22 00:00:00.000,1942,5186.95,6	0.00	0.00	0.00	0.00,39,992.25
2ECD781289B08B967AC9273DC045BE73BC00CC4E,1,1,,1000.00,0,0D,B,O,N,2004-01-20 00:00:00.000,2159,6355.93,5	30.00	0.00	0.00	0.00,18,1024.80
325C197B4342FC88F61A6DD3A3D88F7FAE47BCD0,0,0,,0.00,0,05,B,O,D,2001-11-06 00:00:00.000,27991,6306.33,12	0.00	0.00	0.00	0.00,0,0.00
08E781D90A4135BC3E2B3ABA9AA714D4A872FE40,0,0,,0.00,0,05,B,O,D,2001-12-21 00:00:00.000,8492,0.00,0	0.00	0.00	0.00	0.00,0,0.00
B146AD562F18097E4725A38DF8E0DA1116F8722A,0,0,,0.00,0,0X,B,O,D,2002-03-12 00:00:00.000,4011693,525524.32,18	0.00	0.00	0.00	0.00,0,0.00
1B6F09E2F987830B1AA14E147A60079BA63DB8AD,0,0,,0.00,0,0O,P,O,D,1999-06-22 00:00:00.000,2813,897.99,1	0.00	0.00	0.00	0.00,0,0.00
8A5A1F85532AE22AB49F80C791EEFBE655787899,0,0,,0.00,0,H1,P,O,D,2005-10-24 00:00:00.000,281,0.00,0	0.00	0.00	0.00	0.00,0,0.00
DCA5F58E4A4D5659260A70FAA246E8869A19F7BA,0,0,,0.00,0,H1,P,O,D,2008-09-04 00:00:00.000,5616,0.00,0	0.00	0.00	0.00	0.00,0,0.00
544FFD3F2D8E0FC809599248E1BC3EBDAA05F143,0,0,,800.00,0,0O,P,O,D,2020-01-02 00:00:00.000,331,3331.92,14	0.00	0.00	0.00	0.00,30,816.89
BA175D942082BCC9F85D4D522A681F37B8FF3431,0,0,,200.00,0,0O,B,O,N,2012-10-19 00:00:00.000,1141,0.00,0	0.00	0.00	0.00	0.00,0,0.00
9C0CF0479F6711D06AA498252ED43E8D6B8093CA,0,0,,0.00,0,0O,P,O,D,2018-10-17 00:00:00.000,3460,59028.52,8	0.00	0.00	0.00	0.00,64,5305.96
F16125FD64526B4B6CD3F485662AE8197CAC7B1A,0,0,,700.00,0,0W,P,O,N,2004-09-02 00:00:00.000,2669,2699.34,3	0.00	0.00	0.00	0.00,6,486.03
D38553A21E682B2D7026DEB31E65AE0352F85026,0,0,,700.00,0,0O,P,O,N,2005-06-02 00:00:00.000,6334,8362.25,7	0.00	0.00	0.00	0.00,53,2970.31
5FD392151ABC4311D7C68260E42714212BA207F4,0,0,,0.00,0,0J,P,O,N,2005-05-18 00:00:00.000,3703,1100.00,1	0.00	0.00	0.00	0.00,0,0.00
7454C234197A80591765929AAB3B6F08B288E31F,0,0,,0.00,0,0K,B,O,D,2024-08-27 00:00:00.000,0,174798.45,6	0.00	0.00	0.00	0.00,0,0.00
8D6905D0E570D5B11426B484A46C5DADF242DBA1,0,0,,0.00,0,05,B,O,D,2025-08-22 00:00:00.000,720,495.84,2	0.00	0.00	0.00	0.00,10,901.18
7FEFAA50F69F6C48F75B09B2DECB4425D4D20770,0,0,,200.00,0,0O,P,O,D,2024-01-02 00:00:00.000,583,1617.84,7	0.00	0.00	0.00	0.00,33,1941.09
919CF69D6F622DB1CEC87B866617FF5643EA4FD9,0,0,,0.00,0,0L,P,O,D,2025-11-14 00:00:00.000,37,2200.00,1	0.00	0.00	0.00	0.00,0,0.00
44346A6245D1EEB405EFC69128924C3FF129EC7D,0,0,,0.00,0,0N,P,O,D,2016-02-16 00:00:00.000,984,1332.95,23	0.00	0.00	0.00	0.00,0,0.00
F91C3601EC8CA43FDB15DCF6708C7A74645FA15F,33,33,,1000.00,0,0O,P,O,D,2022-07-25 00:00:00.000,234,2867.51,3	870.00	0.00	150.00	0.00,0,0.00
1829603E37573C373E62FA3C39912FC86840EB2E,1,1,,0.00,0,0L,P,O,D,2014-05-16 00:00:00.000,200,240.00,3	60.00	90.00	0.00	0.00,3,67.31
71365453B49B7F1D364781046D1B05C2B338D198,0,0,,400.00,0,0J,P,O,N,2017-11-13 00:00:00.000,62661,124706.83,7	0.00	0.00	0.00	0.00,0,0.00
D4332EC4EAA2281C3A77992124358EB81BBFCA10,0,0,,0.00,0,0O,P,O,D,2012-12-14 00:00:00.000,3909,4585.07,10	0.00	0.00	0.00	0.00,0,0.00
C8D6EBD3F48F5175C7BF91ED5CA86C913984303A,0,0,,700.00,0,0W,P,O,Y,2005-10-20 00:00:00.000,11711,1040.00,1	0.00	0.00	0.00	0.00,0,0.00
BD6DD5788B4CBEB1275C91C81AAC7C13CF4A7613,0,0,,700.00,0,0O,P,O,N,2006-04-07 00:00:00.000,12727,2649.55,3	0.00	0.00	0.00	0.00,0,0.00
CF6FA2FD5D588A0AD919269AFF95B6DB9992EB7A,0,0,,0.00,0,05,B,O,N,2026-01-27 00:00:00.000,31,500.00,1	0.00	0.00	0.00	0.00,0,0.00
555622BABDF61D69A412641E1E0B0D983A34F930,0,0,,700.00,0,0O,P,O,N,2004-02-09 00:00:00.000,4146,9774.47,10	0.00	0.00	0.00	0.00,2,274.96
57AB0FD56AE5D0220C9C8D6046E57A576C97F9BD,0,0,,700.00,0,0O,P,O,Y,2004-05-27 00:00:00.000,708,9628.65,17	0.00	0.00	0.00	0.00,3,853.04
CB45B3005CE13DFE64DAA1F4B4938DA1A470F3D3,0,0,,700.00,0,0O,P,O,Y,2004-11-19 00:00:00.000,1917,20836.94,25	0.00	0.00	0.00	0.00,2,390.00
AD90D6D641EDEC4D98249A914C5785258B3A503C,0,0,,0.00,0,TE,B,O,D,2022-12-22 00:00:00.000,9544,25557.42,2	0.00	0.00	0.00	0.00,0,0.00
C3A94C7FB004E77299F7E9A2F9134333121C85FA,60,60,,0.00,0,0L,P,X,N,2018-06-20 00:00:00.000,585,0.00,0	0.00	0.00	0.00	0.00,0,0.00
69FF696133D2EA53ADF1CFA6BAE7CA2731960A19,0,0,,700.00,0,0W,P,O,N,2000-09-18 00:00:00.000,5242,3908.52,2	0.00	0.00	0.00	0.00,0,0.00
2225106F4C9A39B2D2229A2741A3DC5D0D4071C5,0,0,,1000.00,0,0J,P,O,D,2024-06-06 00:00:00.000,11425,3767.98,2	0.00	0.00	0.00	0.00,0,0.00
73D63AE9E92190A73597BA806BD878491E28CB6F,1,1,,200.00,0,0L,P,O,D,2023-06-23 00:00:00.000,62,887.88,8	30.00	0.00	0.00	0.00,5,257.79
C7C77D07D3E39899910985725E39605B219E1D37,0,0,,700.00,0,0W,P,O,Y,2008-11-20 00:00:00.000,26633,4235.07,2	0.00	0.00	0.00	0.00,2,35.00
8BD67FC9E06E4C47A73C24DC94B5BDD073BE8628,1,1,,200.00,0,0L,P,O,N,2009-09-11 00:00:00.000,1103,5684.00,17	0.00	0.00	30.00	0.00,1,152.85
4ED347F72E13F306CA60AFA63367254F4B3FC12F,0,0,,0.00,0,0L,P,X,D,2021-04-19 00:00:00.000,23,0.00,0	0.00	0.00	0.00	0.00,0,0.00
1746215E841EA5D0693BAC4DED0C6D5FC96201C0,1,1,,1000.00,0,0L,P,O,D,2025-08-01 00:00:00.000,339,2543.83,3	0.00	0.00	30.00	0.00,25,1107.96
7DBD33A51128693F1C38C95F38CF5D247C60B618,0,0,,0.00,0,0O,P,O,D,2024-12-31 00:00:00.000,3460,4656.28,2	0.00	0.00	0.00	0.00,10,359.20
38A8AD02E58E91D90208CEA4AF00346CB1AEBE91,0,0,,0.00,0,0O,P,O,D,2025-05-15 00:00:00.000,34,0.00,0	0.00	0.00	0.00	0.00,0,0.00
EB93AA99F8C5E64A539F0928A49CA2D4B429C01E,0,0,,400.00,0,0J,P,O,Y,2021-12-07 00:00:00.000,12442,0.00,0	0.00	0.00	0.00	0.00,9,311.87
70532403BF7F854E5C3CB4F300F5A59820117C86,0,0,,0.00,0,06,B,O,D,2022-03-31 00:00:00.000,8318,2202.00,3	0.00	0.00	0.00	0.00,0,0.00
8B62BB12699B5B97D6C54624A6848F591DA336E8,0,0,,0.00,0,05,B,O,D,2024-03-13 00:00:00.000,4633,419.72,3	0.00	0.00	0.00	0.00,1,171.86
FC1886D974C7C83D0B2828E05BE97AC7E3FB8EAC,0,0,,200.00,0,0O,P,O,N,2017-12-27 00:00:00.000,1330,0.00,0	0.00	0.00	0.00	0.00,0,0.00
0276D068A185A85EB9D9351D14DB8968085AA2E7,0,0,,0.00,0,05,B,D,D,2024-05-02 00:00:00.000,1320,0.00,0	0.00	0.00	0.00	0.00,0,0.00
C46376C986B9067C1B77173A745D72D0E57A2FA0,0,0,,1000.00,0,0L,P,O,Y,2020-10-06 00:00:00.000,5474,5175.30,2	0.00	0.00	0.00	0.00,0,0.00
1B33128D36C2E2D3582D5E7B6316AFA05D5254AB,0,0,,0.00,0,05,B,O,D,2023-12-12 00:00:00.000,5633,7635.27,17	0.00	0.00	0.00	0.00,5,1326.65
7083DB284FF777F29FB38054A0AE3CEF71F768EF,0,0,,0.00,0,06,B,O,D,2024-10-28 00:00:00.000,53323,67637.97,23	0.00	0.00	0.00	0.00,0,0.00
055C8D2AFB723D7FEE03246FC62DEBEA80C0FE08,0,0,,200.00,0,0O,P,O,N,2020-06-17 00:00:00.000,284,1814.53,5	0.00	30.00	0.00	0.00,15,302.26
E78C884104079AD00EBEED092B1A64CF0C20C94C,2,2,,600.00,0,0L,P,O,Y,2016-12-09 00:00:00.000,559,3403.17,5	60.00	0.00	0.00	0.00,24,1007.80
00B7179DF2D6439B8E1DC720C4CCB284AF324DB8,0,0,,1000.00,0,0J,P,O,D,2020-12-03 00:00:00.000,3133,5200.00,3	0.00	0.00	0.00	30.00,1,235.24
EFE93A969A99E949F251C63C874AEC549181F82D,7,7,,0.00,0,0O,P,O,N,2015-11-16 00:00:00.000,1457,9958.17,7	210.00	0.00	30.00	0.00,48,4953.82
DD7AFFD004D9A52639CED4403476B266CD70CD9B,0,0,,0.00,0,0O,P,O,D,2023-06-06 00:00:00.000,271,600.00,2	0.00	0.00	0.00	0.00,13,308.80
234B0D7C28E513C9101D97E60008E849B65E2380,0,0,,0.00,0,0O,P,O,D,2022-11-07 00:00:00.000,219,233.65,5	0.00	0.00	0.00	0.00,3,72.89
12C2F3B22B977FEE34B1E3AA6A16F2DFAF2AB297,2,2,,200.00,0,0O,P,O,N,2024-01-02 00:00:00.000,194,945.00,7	30.00	0.00	30.00	0.00,3,267.60
7CFBC251EA0E3176E9222E7C2F74176E2829AF87,2,2,,1000.00,0,0O,P,O,D,2025-07-11 00:00:00.000,2007,5231.64,4	30.00	0.00	30.00	0.00,36,1167.83
57B6213747BA767F3994522DC9B4C22892588C46,0,0,,0.00,0,07,B,O,D,2015-11-20 00:00:00.000,143449,8000.00,1	0.00	0.00	0.00	0.00,0,0.00
D3DF6E39229BF1DDDED311E01E207CC3E5A49E3F,0,0,,0.00,0,06,B,O,D,2012-12-12 00:00:00.000,55878,503155.50,628	0.00	0.00	0.00	0.00,0,0.00
0C7CAFFA2FF631CA639D628100FA03CCEBAD6848,0,0,,0.00,0,06,B,O,D,2012-10-30 00:00:00.000,7759,0.00,0	0.00	0.00	0.00	0.00,0,0.00
B3F080972479A03485298521FC141B0D7B7A96F3,1,1,,700.00,0,0O,P,O,Y,2001-07-30 00:00:00.000,390,1495.00,6	30.00	0.00	0.00	0.00,13,774.17
1F8A507DDF952B6372C79B7ACC3C768436DD0914,0,0,,0.00,0,0L,P,O,N,2007-07-16 00:00:00.000,1254,2477.00,1	0.00	0.00	0.00	0.00,9,544.06
1E40A8335E35A6D6D2C18CFD94F423BEED57CB16,0,0,,0.00,0,0W,P,O,D,2007-09-26 00:00:00.000,633,1038.00,1	0.00	0.00	0.00	0.00,0,0.00
5247128D228549FCF00CDA6F47B7012138F81D80,0,0,,700.00,0,0J,P,O,Y,2007-08-20 00:00:00.000,12758,2001.60,1	0.00	0.00	0.00	0.00,17,1284.81
2EEE700BD21B5B9345A2B96025EA86015C54AAE3,0,0,,700.00,0,0J,P,O,N,2007-10-23 00:00:00.000,41954,1876.55,2	0.00	0.00	0.00	0.00,0,0.00
E473AC13AEBB75DCAEF216E47EA4D44A65C7346F,0,0,,0.00,0,0X,B,O,D,2021-10-25 00:00:00.000,319429,139451.92,3	0.00	0.00	0.00	0.00,0,0.00
0FCE0F24AEF05AF6EDF252E74996B3238E28D341,0,0,,0.00,0,TE,B,O,D,2023-09-20 00:00:00.000,566,2176.62,8	30.00	0.00	0.00	0.00,14,623.11
642E1016112C3437D1C3D3DA7A1D5A4EEA8BB1DD,0,0,,0.00,0,0X,B,O,D,2022-12-30 00:00:00.000,242881,1018.93,1	0.00	0.00	0.00	0.00,0,0.00
235492B37B745C02CABAE0DE3585786C3801A972,0,0,,200.00,0,0O,P,O,D,2017-10-23 00:00:00.000,2742,6703.16,5	0.00	0.00	0.00	0.00,4,255.76
68C920D6A9D30E44058FCC6F0312781BF69FB884,0,0,,1000.00,0,0J,P,O,N,2019-05-15 00:00:00.000,2241,4466.30,6	0.00	0.00	0.00	0.00,45,2189.20
8075902DB611963E9A9ADC12BE167CE31919C577,0,0,,0.00,0,0L,P,O,D,2025-06-11 00:00:00.000,466,0.00,0	0.00	0.00	0.00	0.00,0,0.00
279CA9D54CBB5C62F77E89D19CC9B000D04603A3,0,0,,1000.00,0,0J,P,O,D,2021-06-22 00:00:00.000,18635,150051.02,18	0.00	0.00	0.00	0.00,36,2999.52
971AF6624D3CEDB0AD965981C24C5A3FC27DED99,0,0,,400.00,0,0L,P,O,Y,2023-06-23 00:00:00.000,1787,3401.15,9	0.00	0.00	0.00	0.00,24,1273.55
7D84671926BB25DE0DB0760D82692599624576DE,0,0,,0.00,0,05,B,O,D,2022-08-18 00:00:00.000,22035,4359.11,1	0.00	0.00	0.00	0.00,0,0.00
A61C7265BBE47B92BC9D82A9421B06BF76B24B02,2,2,,200.00,0,0L,P,O,Y,2017-03-27 00:00:00.000,240,4126.35,32	60.00	0.00	0.00	0.00,83,4240.52
9636ABCC4C6B32C6ABB612238278704523F478BD,14,14,,0.00,0,0L,P,X,D,2023-05-31 00:00:00.000,11,0.00,0	0.00	0.00	0.00	0.00,0,0.00
27176273A6C81946C1A0460C8E0085C3E6C3FC90,7,7,,0.00,0,0L,P,O,N,2022-08-18 00:00:00.000,315,2501.82,7	210.00	0.00	0.00	0.00,16,348.24
85DA3C26C0F7C8E32B874295060B7437E136D867,0,0,,1000.00,0,0O,P,O,D,2022-04-05 00:00:00.000,14876,18281.63,3	0.00	0.00	0.00	0.00,39,8217.70
95404EE79DF5DA5E76D16603CB5D6ED73AEDBD99,0,0,,0.00,0,0N,P,O,D,2018-06-21 00:00:00.000,997,9449.68,72	0.00	0.00	0.00	0.00,0,0.00
FE4D3290C7998B59E4835BFE89BABBFFA86AA088,17,17,,0.00,0,0L,P,O,N,2011-09-30 00:00:00.000,564,5935.64,15	570.00	0.00	30.00	0.00,26,1096.73
20C57D8150756D53B9B483735617418DD1CFC4A3,0,0,,400.00,0,0J,P,O,D,2024-04-03 00:00:00.000,4903,50.00,1	0.00	0.00	0.00	0.00,0,0.00
57FDFFD6B58F5D2882E4C4EF818F9CFD44583577,7,7,,0.00,0,0L,P,O,N,2016-02-05 00:00:00.000,176,2699.76,12	270.00	540.00	30.00	60.00,16,467.33
DCECEAD468BFD89910F6F2950B260D2C17063DD7,0,0,,0.00,0,0B,P,O,D,2001-03-07 00:00:00.000,158,0.06,3	0.00	0.00	0.00	0.00,0,0.00
534C181FA3DC004782D273AAB6D7C6F20285119F,0,0,,0.00,0,0C,P,O,D,2001-06-18 00:00:00.000,82638,0.00,0	0.00	0.00	0.00	0.00,0,0.00
015503F872925FFD06F72069E35E7C2879137D1D,0,0,,200.00,0,0O,P,O,N,2019-04-10 00:00:00.000,392,1000.00,4	0.00	0.00	0.00	0.00,0,0.00
29041719C871EFBF8749B5C6F23368E890B6B891,0,0,,1000.00,0,0O,P,O,N,2019-03-27 00:00:00.000,3175,3960.28,8	0.00	0.00	0.00	0.00,24,1074.27
7C2235D55EE910F878BA9C26E771826C43AD2CF6,0,0,,0.00,0,H1,P,O,D,2007-10-24 00:00:00.000,1411,0.00,0	0.00	0.00	0.00	0.00,0,0.00
B6E686ED846DEDBF8741BFD42B13E6B68B077B86,0,0,,0.00,0,H1,P,O,D,2006-02-28 00:00:00.000,5812,0.00,0	0.00	0.00	0.00	0.00,0,0.00
31980B6AE5F4F431227D51DA06DFB32AC2A77736,0,0,,0.00,0,0O,P,O,D,2024-02-29 00:00:00.000,86,130.60,1	0.00	0.00	0.00	0.00,4,87.23
6DE091B3AB95F93C13640640A9A25131A4270728,0,0,,600.00,0,0O,P,O,D,2023-09-08 00:00:00.000,3693,1574.54,4	0.00	0.00	0.00	0.00,2,175.94
5628034F0FF4713BC404DE54992DEB669EEF47A0,0,0,,700.00,0,0O,P,O,Y,2005-05-10 00:00:00.000,979,32433.52,8	0.00	0.00	0.00	0.00,22,1397.89
78CBE2291DF24F76D27CC4E0E2FF0771CDA2F1A1,0,0,,700.00,0,0O,P,O,N,2005-08-24 00:00:00.000,1469,7263.01,4	0.00	0.00	0.00	0.00,20,1243.63
7518C531B35B94089002733A768CDE6F4CCCBD68,0,0,,0.00,0,0K,B,O,D,2017-12-21 00:00:00.000,480899,0.00,0	0.00	0.00	0.00	0.00,0,0.00
D6EAC4635FCB6752234E9A0B61CA7AF0AA2FAC48,0,0,,0.00,0,05,B,O,D,2014-10-28 00:00:00.000,18466,8833.33,3	30.00	0.00	0.00	0.00,0,0.00
438FA008AF57A37423AFACA0AFF50783A19A5E82,2,2,,1000.00,0,0J,P,O,D,2016-03-15 00:00:00.000,397,541.50,1	30.00	0.00	30.00	0.00,7,328.47
D977BBA932290D73E42507BC1F338DCB250C4EC9,0,0,,0.00,0,H1,P,O,D,2022-12-12 00:00:00.000,8685,9750.00,1	0.00	0.00	0.00	0.00,0,0.00
924E0840CE702E4492652C2479E06A6AFE3E1951,0,0,,0.00,0,0O,P,O,D,2019-04-12 00:00:00.000,1294,0.00,0	0.00	0.00	0.00	0.00,0,0.00
52CE9CF8EE200E850D2536776DA9EA2AA8E95275,0,0,,0.00,0,0N,P,O,D,2016-02-16 00:00:00.000,998,15965.20,38	0.00	0.00	0.00	0.00,0,0.00
CB7CB7EB209DB2C27DA848957083624830440EA4,0,0,,0.00,0,0N,P,O,D,2016-02-16 00:00:00.000,994,48411.84,62	0.00	0.00	0.00	0.00,0,0.00
99F1C814C3350DD7C68ED957F87995EDB45F2B05,0,0,,1000.00,0,0L,P,O,N,2025-04-17 00:00:00.000,3301,5243.50,4	0.00	0.00	0.00	0.00,1,118.80
4F94E40728AFD4A271861CBE533BD8020098C1F0,0,0,,200.00,0,0O,P,O,Y,2020-07-24 00:00:00.000,326,205.00,6	0.00	0.00	0.00	0.00,7,237.67
9B22FAB66CF07C0DB280EE2EB8FF31F697E05225,0,0,,0.00,0,0O,P,O,D,2025-12-12 00:00:00.000,9,959.51,23	0.00	0.00	0.00	0.00,52,813.35
4C421BF941058A3D7A069ABE2978A8A24B2579D3,0,0,,1000.00,0,0D,P,O,N,2010-10-29 00:00:00.000,11864,50000.00,1	0.00	0.00	0.00	0.00,0,0.00
BDE5EE7C2FF0D09C666F7EAE9DAA316E7EE15195,0,0,,0.00,0,0D,B,O,D,2011-09-01 00:00:00.000,328002,0.00,0	0.00	0.00	0.00	0.00,0,0.00
06E922818C03575732387ABD45E0FF3E03907436,18,18,,0.00,0,0L,P,O,N,2006-03-28 00:00:00.000,3103,18026.25,15	180.00	0.00	180.00	0.00,86,2687.88
8DCA3820CA8BB9A4B9202B184499B4CB2E15DE81,0,0,,700.00,0,0W,P,O,N,2006-05-10 00:00:00.000,12124,2022.00,1	0.00	0.00	0.00	0.00,0,0.00
4B725C81AE9BB1CB0B0FD4892ADCFF5B169A24A6,0,0,,700.00,0,0W,P,O,Y,2006-10-05 00:00:00.000,2587,4583.45,4	0.00	0.00	0.00	0.00,20,1101.32
362E4E5F127F14B6089E64DA9ED4C8DDCA8159B9,0,0,,700.00,0,0W,P,O,Y,2006-10-10 00:00:00.000,10927,7001.80,3	0.00	0.00	0.00	0.00,13,727.98
9BD65A704CF875041CCBACB9E4613EFAD7253503,0,0,,0.00,0,0L,P,O,D,2016-06-27 00:00:00.000,959,5473.11,12	0.00	0.00	0.00	0.00,49,3516.41
BC9553B4A7883074285E36B70089E6F844C87814,0,0,,0.00,0,0O,P,O,D,2024-07-17 00:00:00.000,938,0.00,0	0.00	0.00	0.00	0.00,4,25.75
61AD9DFF078461BC6ED8B37504AFC8288AD98049,0,0,,1000.00,0,0L,P,O,Y,2024-12-06 00:00:00.000,2024,4449.90,3	0.00	0.00	0.00	0.00,12,476.08
1C2A532EDBA7BBD244065A1A7E517A419B04C126,0,0,,700.00,0,0O,P,O,Y,2004-08-16 00:00:00.000,8965,24129.29,2	0.00	0.00	0.00	0.00,0,0.00
09EA329ED164385E970C3B364F12CE81614E8EC2,0,0,,0.00,0,0W,P,O,D,2004-08-24 00:00:00.000,3755,5243.52,3	0.00	0.00	0.00	0.00,0,0.00
8273CE69A01907D9DC72021D9EEE01469F6D3D7F,0,0,,0.00,0,0X,B,O,D,2023-07-17 00:00:00.000,450209,240434.47,19	0.00	0.00	0.00	0.00,0,0.00
00A29771FEC1221991678E8BF720E74B3A000E3B,0,0,,0.00,0,0X,B,O,D,2021-09-08 00:00:00.000,1301871,1161051.12,39	0.00	0.00	0.00	0.00,0,0.00
0997BB0CE836B936839B686FD188379CCEDA56FA,0,0,,0.00,0,0J,P,O,D,2013-05-24 00:00:00.000,8390,4269.76,2	0.00	0.00	0.00	0.00,0,0.00
3A1261B93461E89360D4DF996135A2D95A033603,0,0,,0.00,0,TA,B,O,D,2025-03-28 00:00:00.000,148970,68620.86,5	0.00	0.00	0.00	0.00,0,0.00
73DF704F29D88D4C6CF1AED8E801D35F82E874DB,0,0,,0.00,0,TE,B,O,D,2024-07-08 00:00:00.000,9372,19025.61,12	0.00	0.00	0.00	0.00,0,0.00
E706192457AB468D04C922CC3FE1979FA1DA09A0,0,0,,200.00,0,0O,P,O,D,2022-09-06 00:00:00.000,33,20.00,1	0.00	0.00	0.00	0.00,2,16.99
37E978260B559243FB162DA0509F177A9EE16D5E,3,3,,400.00,0,0L,P,O,Y,2017-11-14 00:00:00.000,276,2033.52,2	90.00	0.00	0.00	0.00,2,161.51
F312A1A4B42A5E37D456AC175F7D4F5BCBE391CE,9,9,,0.00,0,0O,P,X,N,2015-09-22 00:00:00.000,14,0.00,0	0.00	0.00	0.00	0.00,0,0.00
D4D70AED2BD82AD55EDDA94A29467548F260855D,0,0,,1000.00,0,0L,P,O,D,2018-12-06 00:00:00.000,1589,7904.71,5	0.00	0.00	0.00	0.00,47,2822.04
6C24182E133A6D1D40A5A59E2ADE77A009983AA5,0,0,,1000.00,0,0J,P,O,D,2025-06-27 00:00:00.000,8379,31402.63,9	0.00	0.00	0.00	0.00,61,2607.22
D7925AE6FDC90961D12C2BE150023B8EABA261E9,0,0,,0.00,0,0L,P,O,D,2012-08-20 00:00:00.000,6367,2388.43,2	0.00	0.00	0.00	0.00,3,167.28
836587CB95240536464F09F208EFAB0BAB3DC4BE,0,0,,200.00,0,0O,P,O,D,2024-09-23 00:00:00.000,192,2448.74,17	0.00	0.00	0.00	0.00,47,1197.84
AAA624D5EF19651FDAB79D3B925A620F33A19F25,0,0,,1000.00,0,0O,P,O,N,2025-06-23 00:00:00.000,475,6440.36,21	0.00	0.00	0.00	0.00,96,2421.48
80E645D7E25D037513DF93264FA2A660E0C89689,0,0,,0.00,0,05,B,O,D,2020-07-01 00:00:00.000,217,4996.52,7	0.00	0.00	0.00	0.00,0,0.00
9D95A89D9321A689B80853A4B517DC986E563656,0,0,,1000.00,0,0J,P,O,D,2023-05-11 00:00:00.000,5734,7913.16,4	0.00	0.00	0.00	0.00,0,0.00
